conv_08_DESPEDIDA,eh,3,interjection
conv_08_FUMAR_SOLO,ah,4,interjection
conv_08_FUMAR_SOLO,ajá,1,interjection
conv_08_FUMAR_SOLO,ay,1,interjection
conv_08_FUMAR_SOLO,eh,6,interjection
conv_08_OPERACION_MUY_COMPLICADA,ah,2,interjection
conv_08_OPERACION_MUY_COMPLICADA,eh,2,interjection
conv_11_TODAS_LAS_TALLAS,ah,2,interjection
conv_11_TODAS_LAS_TALLAS,eh,1,interjection
conv_11_TODAS_LAS_TALLAS,hhh,1,interjection
conv_11_TODAS_LAS_TALLAS,uf,1,interjection
conv_11_YO_RAJO_MUCHISIMO,ah,2,interjection
conv_11_YO_RAJO_MUCHISIMO,ay,1,interjection
conv_11_YO_RAJO_MUCHISIMO,uf,1,interjection
conv_13_EL_LATIN,ah,1,interjection
conv_13_EL_LATIN,ay,2,interjection
conv_13_FAMILIARES_EN_MORA,ah,3,interjection
conv_14_EL_MADRID_DE_LA_EPOCA,eh,1,interjection
conv_18_CAMION_CHINO_ME_VOY,eh,1,interjection
conv_19_HAN_CENADO_Y_PELOS_LARGOS,ah,1,interjection
conv_19_HAN_CENADO_Y_PELOS_LARGOS,ay,1,interjection
conv_19_HAN_CENADO_Y_PELOS_LARGOS,eh,1,interjection
conv_19_HAN_CENADO_Y_PELOS_LARGOS,hhh,1,interjection
conv_30_ASIGNATURAS_DOCTORADO_1,ah,5,interjection
conv_30_ASIGNATURAS_DOCTORADO_1,eh,1,interjection
conv_30_BECAS_2,ah,1,interjection
conv_30_BECAS_2,ay,1,interjection
conv_30_BECAS_2,eh,1,interjection
conv_30_ESCRIBE_EN_EL_PSIQUIATRICO_7,ah,3,interjection
conv_30_ESCRIBE_EN_EL_PSIQUIATRICO_7,eh,1,interjection
conv_30_ESCRIBE_EN_EL_PSIQUIATRICO_7,mecachis,1,interjection
conv_30_ESTA_TIA_PUEDE_SER_TONTA_4,ay,1,interjection
conv_30_ESTA_TIA_PUEDE_SER_TONTA_4,huy,1,interjection
conv_30_GUAY_5,eh,1,interjection
conv_30_GUAY_5,guay,3,interjection
conv_30_GUAY_5,hhh,2,interjection
conv_30_LOS_MANIFIESTOS_3,ah,1,interjection
conv_30_LOS_MANIFIESTOS_3,ay,1,interjection
conv_30_PROFE_ES_UNA_INVESTIGACION_6,ar,1,interjection
conv_30_PROFE_ES_UNA_INVESTIGACION_6,ay,2,interjection
conv_30_PROFE_ES_UNA_INVESTIGACION_6,dios,2,interjection
conv_30_PROFE_ES_UNA_INVESTIGACION_6,eh,1,interjection
conv_33_LAS_INTIMIDADES_1,todo_lo_contrario,2,interjection
conv_33_QUE_CRUEL_5,ay,1,interjection
conv_33_QUE_CRUEL_5,huy,1,interjection
conv_33_QUE_CRUEL_5,jo,1,interjection
conv_39_ME_VIENE_GENIAL,ah,5,interjection
conv_39_ME_VIENE_GENIAL,ay,5,interjection
conv_39_ME_VIENE_GENIAL,eh,1,interjection
conv_39_ME_VIENE_GENIAL,guay,1,interjection
conv_39_ME_VIENE_GENIAL,halá,1,interjection
conv_39_ME_VIENE_GENIAL,hhh,2,interjection
conv_51_CONSUEGROS,ay,2,interjection
conv_51_CONSUEGROS,ea,1,interjection
conv_51_CONSUEGROS,eh,1,interjection
conv_51_CONSUEGROS,jolín,1,interjection
conv_51_CONSUEGROS,uh,1,interjection
conv_53_ELIGEN_CARRETERAS,eh,1,interjection
conv_53_ELIGEN_CARRETERAS,hhh,1,interjection
conv_53_ELIGEN_CARRETERAS,ta,1,interjection
conv_53_PUEBLIN_AGRADABLE,ah,2,interjection
conv_53_PUEBLIN_AGRADABLE,ay,2,interjection
conv_53_PUEBLIN_AGRADABLE,eh,3,interjection
conv_53_PUEBLIN_AGRADABLE,hhh,2,interjection
conv_53_PUEBLIN_AGRADABLE,ja,1,interjection
