aula_10_LO_QUE_HEMOS_HECHO,saber,1,verb,main,subjunctive,present,2,plural,n/a
aula_10_LO_QUE_HEMOS_HECHO,ver,2,verb,main,subjunctive,present,2,plural,n/a
aula_10_LO_QUE_HEMOS_HECHO,ser,5,verb,semiauxiliary,indicative,present,3,singular,n/a
aula_10_LO_QUE_HEMOS_HECHO,ser,2,verb,semiauxiliary,participle,n/a,n/a,singular,masculine
aula_10_ORDENADOR_DE_TRES_FUNCIONES,estar,1,verb,auxiliary,indicative,future,1,plural,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,estar,1,verb,auxiliary,indicative,future,1,singular,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,haber,1,verb,auxiliary,indicative,present,1,singular,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,estar,1,verb,auxiliary,indicative,present,2,plural,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,dar,2,verb,main,gerund,n/a,n/a,n/a,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,gritar,1,verb,main,gerund,n/a,n/a,n/a,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,hablar,1,verb,main,gerund,n/a,n/a,n/a,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,hacer,1,verb,main,gerund,n/a,n/a,n/a,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,leer,1,verb,main,gerund,n/a,n/a,n/a,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,mirar,1,verb,main,gerund,n/a,n/a,n/a,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,ver,2,verb,main,gerund,n/a,n/a,n/a,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,hacer,1,verb,main,indicative,future,1,singular,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,fastidiar,1,verb,main,indicative,future,3,singular,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,decir,1,verb,main,indicative,present,1,singular,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,elegir,1,verb,main,indicative,present,1,singular,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,estar,2,verb,main,indicative,present,1,singular,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,ir,1,verb,main,indicative,present,1,singular,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,poner,1,verb,main,indicative,present,1,singular,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,querer,1,verb,main,indicative,present,1,singular,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,saber,1,verb,main,indicative,present,1,singular,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,ir,3,verb,main,indicative,present,2,plural,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,poder,3,verb,main,indicative,present,2,plural,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,tener,1,verb,main,indicative,present,2,plural,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,tocar,1,verb,main,indicative,present,2,plural,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,estar,1,verb,main,indicative,present,2,singular,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,aparecer,1,verb,main,indicative,present,3,singular,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,bloquear,1,verb,main,indicative,present,3,singular,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,estar,1,verb,main,indicative,present,3,singular,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,funcionar,2,verb,main,indicative,present,3,singular,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,haber,2,verb,main,indicative,present,3,singular,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,ir,2,verb,main,indicative,present,3,singular,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,poder,1,verb,main,indicative,present,3,singular,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,salir,2,verb,main,indicative,present,3,singular,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,intentar,1,verb,main,imperative,n/a,2,plural,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,abrir,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,aparecer,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,dar,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,hacer,3,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,ir,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,probar,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,tener,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,tocar,3,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,ver,2,verb,main,infinitive,n/a,n/a,n/a,n/a
